TargetID,ProbeID,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,A1,SYMBOL,DEFINITION,GID
ILMN_155756,3632,1388.4,1478.9,1030.6,2021.6,1864.4,1549.9,1722.1,1576.1,2241,1329.4,1766.3,1363.5,1266.8,1797,1397.1,1624.7,colt,"Drosophila melanogaster congested-like trachea CG3057-RB, transcript variant B (colt), mRNA.",45552190
ILMN_155309,3633,57.7,59.2,66,62.6,62.9,50.8,55.8,49.6,57.8,58.2,55.2,54.9,52.1,55.4,54.5,67,tin,"Drosophila melanogaster tinman CG7895-RA (tin), mRNA.",24648743
ILMN_148324,3648,633.9,742.7,577.7,1096,979.1,548.3,1016.8,832.7,992.7,608.7,937.1,774.8,589.5,793.1,813.4,777.3,cact,"Drosophila melanogaster cactus CG5848-RC, transcript variant C (cact), mRNA.",24584590
ILMN_152675,3670,347.3,410.3,240,635.4,519.8,210.8,475,311.1,687.3,216.4,338.6,360.4,296.5,557.5,335.4,412.7,Socs36E,"Drosophila melanogaster Suppressor of cytokine signaling at 36E CG15154-RB, transcript variant B (Socs36E), mRNA.",28574388
ILMN_140841,3676,159.9,144,109.6,195.1,203.1,75.4,161.5,131,212.2,119.3,106.5,140.4,144.9,137.6,155.1,166.5,cv-2,"Drosophila melanogaster crossveinless 2 CG15671-RA (cv-2), mRNA.",24656993
ILMN_144862,3677,976.7,1057.7,754.8,1620.4,1371.6,705.5,1358.4,1015.1,1574.8,673.1,1170.5,1086.7,815.5,1154.3,1114.1,1317,hyd,"Drosophila melanogaster hyperplastic discs CG9484-RA (hyd), mRNA.",24645473
ILMN_147310,3686,163.2,173.8,121.7,132.1,251.3,120.1,218.4,154.8,328.4,134,220.6,136.9,168.2,178,143,104.2,ttv,"Drosophila melanogaster tout-velu CG10117-RA (ttv), mRNA.",19550186
ILMN_140599,3690,206.7,236.1,152.8,234.1,268.2,192.4,181.9,157.2,257.3,213.4,196.6,165.1,198.6,227.3,173.5,200,Pi3K59F,"Drosophila melanogaster Phosphotidylinositol 3 kinase 59F CG5373-RA (Pi3K59F), mRNA.",24762325
ILMN_159020,3693,1523,2452.4,441.8,864.8,2151.6,1712.5,727.2,592.6,1900.7,1845.8,805.3,606.3,1666.7,2413.5,579.4,728.6,trx,"Drosophila melanogaster trithorax CG8651-RE, transcript variant E (trx), mRNA.",62472550
ILMN_145515,3694,1459.9,1725,927,1898.7,1849.3,1523.7,1506.5,1443.1,2076.6,1390.3,1554.3,1247.9,1198.3,1841.7,1219.2,1677.6,mthl5,"Drosophila melanogaster methuselah-like 5 CG6965-RA (mthl5), mRNA.",28573063
ILMN_139732,3695,61.7,72,72.4,59,65.1,55,56.4,47.4,66.5,62.6,54,61.1,53.2,55.7,55.7,79.3,Nep3,"Drosophila melanogaster Neprilysin 3 CG9565-RA (Nep3), mRNA.",24643424
ILMN_148086,3704,310,546.7,123.4,115.7,489.6,297.5,179.1,145.5,398.9,381.7,247.1,131,308.5,575.4,124.6,117,kuz,"Drosophila melanogaster kuzbanian CG7147-RC, transcript variant C (kuz), mRNA.",62471626
ILMN_140755,3706,1905.7,2302.2,1479.4,2903.6,2653.5,1911.8,2530.1,2189.9,2765.5,1819.2,2603.1,1914.6,1697.4,2626.6,1998.8,2646.1,CSN5,"Drosophila melanogaster COP9 complex homolog subunit 5 CG14884-RA (CSN5), mRNA.",24647453
ILMN_150338,3709,57.4,62,61.6,60.4,64.5,51.7,53.1,47.7,60.4,60.4,49.8,55.3,51.9,53.6,50.1,65.7,CG4168,"Drosophila melanogaster CG4168-RA (CG4168), mRNA.",28574431
ILMN_145756,3711,1722.5,1983.4,1245,2613.3,2495.3,2087,2263,1774.6,2737.1,1845.2,2418.2,1946.1,1507.1,2334.2,1760.7,2032.3,aru,"Drosophila melanogaster arouser CG4276-RC, transcript variant C (aru), mRNA.",24580734
ILMN_144008,3712,1557.8,2020.9,1127.2,2200.1,2230.2,1491.9,1780.7,1532.9,2286.1,1440.1,2036.8,1418.6,1235.8,2197,1390.2,1939.6,CG18190,"Drosophila melanogaster CG18190-RA (CG18190), mRNA.",24655319
ILMN_155023,3718,164.9,251.1,147.2,274.2,232.6,114.6,249.1,154.8,241.2,126.9,213.4,171.5,130.6,246.3,155.8,235.2,CycE,"Drosophila melanogaster Cyclin E CG3938-RE, transcript variant E (CycE), mRNA.",62484360
ILMN_158538,3722,181.4,232.9,127.3,198.6,226.4,78.1,230.2,171,340.5,107.4,180.6,169.6,129.7,172.6,177.8,150.1,Pkn,"Drosophila melanogaster Protein kinase related to protein kinase N CG2049-RE, transcript variant E (Pkn), mRNA.",28573946
ILMN_155752,3725,1070.6,1151.2,785.6,1608.9,1503.3,1164.7,1314.4,1072,1727.1,963.5,1435.1,1057.5,1018.1,1362.6,1148.3,1084.7,ash2,"Drosophila melanogaster absent, small, or homeotic discs 2 CG6677-RB, transcript variant B (ash2), mRNA.",24649736
ILMN_156707,3726,424.2,367.6,299.8,650.8,606.2,337.7,555.1,396.4,662.9,287.5,507.6,424.6,399.6,531.5,461.5,498.2,Bub1,"Drosophila melanogaster Bub1 CG7838-RA (Bub1), mRNA.",24585917
ILMN_156793,3730,68.8,76,74.3,62.1,77.4,54.7,75.5,58.1,88.2,67.6,63.4,65.9,76.6,61.4,67.2,66.4,Rala,"Drosophila melanogaster Ras-related protein CG2849-RC, transcript variant C (Rala), mRNA.",24639553
ILMN_149126,3736,1154.9,1368.5,667.4,1134.3,1570.2,822.1,1004.4,823.5,1794.1,948.2,926,840.1,1084.3,1215,838,908.8,salr,"Drosophila melanogaster spalt-related CG4881-RA, transcript variant A (salr), mRNA.",24583682
ILMN_154963,3737,2551.7,2844.9,1854.5,3798.8,3470.9,2160,3422.3,2673,3622.4,1986.7,3232.9,2657.9,2423.9,3429.2,2805.1,3272.9,CkIIbeta,"Drosophila melanogaster Casein kinase II  subunit CG15224-RE, transcript variant E (CkIIbeta), mRNA.",45554909
ILMN_143666,3740,264.6,389.8,152.6,408.3,393.7,203.1,281.3,210.7,489.6,205.1,248.9,227.5,217.1,451.6,185.5,338.1,Gprk2,"Drosophila melanogaster G protein-coupled receptor kinase 2 CG17998-RA (Gprk2), mRNA.",24651644
ILMN_157970,3741,2493.9,3445.2,1925.9,3746.2,3404.9,1886.1,3085.6,2342.2,4096.7,1877.4,2532,2420.2,2317.8,3435.7,2469.9,3173.4,cora,"Drosophila melanogaster coracle CG11949-RB, transcript variant B (cora), mRNA.",24655521
ILMN_150195,3746,200.5,277.4,155.8,287.2,285,155.1,245.2,197.6,338.8,174.4,231.5,181.4,177.8,308.5,194.7,231.5,CG8199,"Drosophila melanogaster CG8199-RA (CG8199), mRNA.",24645405
ILMN_150516,3752,80.8,87.5,100.8,146.4,87.5,71.2,189.4,110.3,97.8,77.9,127.7,105.6,70.5,67.4,168.4,140.1,CG10570,"Drosophila melanogaster CG10570-RA (CG10570), mRNA.",24585038
ILMN_157847,3778,1069.5,1109.7,951.8,1685.7,1346,1356.7,1445.5,1597.5,1232.4,1453,1790.3,1425.2,1128.9,1604.8,1282.3,1495.2,rg,"Drosophila melanogaster rugose CG6775-RA, transcript variant A (rg), mRNA.",24639815
ILMN_157558,3780,100.9,99.4,101.8,153.7,121.7,122.4,128,89.1,112.5,100.7,126.7,128.9,95.7,134.9,122.2,116.9,Idgf3,"Drosophila melanogaster Imaginal disc growth factor 3 CG4559-RC, transcript variant C (Idgf3), mRNA.",24584614
ILMN_151205,3783,110.2,117.2,102.9,155.2,135.6,93.2,143.7,114.6,140.5,99.6,122.9,115.4,98.7,127.4,120.6,154.6,CG10855,"Drosophila melanogaster CG10855-RA (CG10855), mRNA.",24656953
ILMN_150217,3789,2647.3,2903.4,2012.9,3770.5,3608.7,2528.7,3151.8,2586.9,3732.3,2253.5,3070.9,2572.3,2437.4,2911.5,2572,2829.3,endos,"Drosophila melanogaster endosulfine CG6513-RB, transcript variant B (endos), mRNA.",24664032
ILMN_140002,3790,515.6,638.4,423.4,745.7,765.4,628,667.7,588.3,785.5,580.7,667.4,549.6,536.2,802.9,557.2,657.7,ald,"Drosophila melanogaster altered disjunction CG7643-RA (ald), mRNA.",24647736
ILMN_148079,3792,3549.1,6829.2,3654.8,7549.8,4325.4,2929.5,5955.9,5061.1,5422.2,4202.1,6624,4987.2,3502,6533.6,4259.8,6940.9,heph,"Drosophila melanogaster hephaestus CG31000-RI, transcript variant I (heph), mRNA.",28571970
ILMN_149126,3800,1044.4,1160.4,514.6,1061.9,1335.8,723.7,849.9,636.4,1536,761.8,688.5,649.7,910.8,1096.5,726.3,746.6,salr,"Drosophila melanogaster spalt-related CG4881-RA, transcript variant A (salr), mRNA.",24583682
ILMN_153939,3802,256.5,324.1,317.5,393.4,292.8,297.3,395.7,484.5,261.6,298,427.1,333.3,290.3,286.8,399.6,487.3,Rbp1-like,"Drosophila melanogaster Rbp1-like CG1987-RA (Rbp1-like), mRNA.",24641771
ILMN_157735,3804,1846.2,2500.8,1299,2521.6,2422.9,1791.2,2236.3,1783.2,2828.2,1562.3,2141.7,1810.6,1515,3012.7,1758.3,2060.6,sina,"Drosophila melanogaster seven in absentia CG9949-RB, transcript variant B (sina), mRNA.",24665578
ILMN_153069,3805,408.8,398.8,284.7,597.4,547.7,227.3,520.6,388.9,707.7,257.7,392.5,499.9,390.9,585.2,464,476.4,sqz,"Drosophila melanogaster squeeze CG5557-RA (sqz), mRNA.",24648145
ILMN_154243,3811,2746.9,3138.2,2075.8,3928.6,4051.4,3229.7,3471.6,2782.3,3829.6,2498.1,3385.1,2686.1,2577.5,4297.7,2713.6,3238.2,RnrL,"Drosophila melanogaster Ribonucleoside diphosphate reductase large subunit CG5371-RA (RnrL), mRNA.",45549063
ILMN_142177,3814,1524.1,1860.4,1107.6,1821.4,2480.1,1101.6,1529.2,1509.7,2659.9,1134.8,1829.5,1268.4,1515.6,2097.3,1258.8,1618.9,vg,"Drosophila melanogaster vestigial CG3830-RA (vg), mRNA.",24653230
ILMN_158228,3824,924.5,954.6,626.4,1091,1199.5,664.1,984,895.7,1312.7,655.6,1069.3,790.2,731.1,874.9,811.5,838.9,Myb,"Drosophila melanogaster Myb oncogene-like CG9045-RB, transcript variant B (Myb), mRNA.",45555388
ILMN_140361,3826,232.2,223.4,180.6,304.4,293.8,235,259.2,211.8,304.3,177.5,274.5,224.6,203.8,253.6,244.7,286.5,neb,"Drosophila melanogaster nebbish CG10718-RA (neb), mRNA.",24585379
ILMN_156986,3828,836.7,1145.7,526.7,1126,1204.2,677.4,963.8,813.3,1471.5,777.4,965.3,813,866.2,1050.6,888.2,835.5,Pi3K92E,"Drosophila melanogaster Pi3K92E CG4141-RA, transcript variant A (Pi3K92E), mRNA.",24648470
ILMN_157884,3833,583.6,613.8,589.6,1169.8,664.8,214.1,1095.5,800.8,1024.1,305.5,851.3,974.6,481.3,447.9,983.9,757.8,bowl,"Drosophila melanogaster brother of odd with entrails limited CG10021-RD, transcript variant D (bowl), mRNA.",24581537
ILMN_141779,3840,18897.7,16640,17145,21680.5,24611.8,20402.5,21929.5,19773.9,26445.7,16198.6,22486.1,17614.5,20353.4,20182.3,18286.2,13621,RpL14,"Drosophila melanogaster Ribosomal protein L14 CG6253-RA (RpL14), mRNA.",24661025
ILMN_143176,3841,120.2,119.8,110.9,140.6,123.4,91.6,119.5,95.9,138.5,102.7,104.1,106,101.3,101,106.5,118.6,Pi3K68D,"Drosophila melanogaster Phosphotidylinositol 3 kinase 68D CG11621-RB, transcript variant B (Pi3K68D), mRNA.",24662902
ILMN_147700,3842,260.2,285.1,169,242.6,344.1,200.8,241.5,230.7,359.3,219,250.5,200.1,269.2,264.8,209.4,239.7,dve,"Drosophila melanogaster defective proventriculus CG5799-RA, transcript variant A (dve), mRNA.",45549087
ILMN_153302,3845,160.4,145.6,107.4,129.2,148.6,79.8,146.2,134.3,187.5,115.5,107.5,119.9,118.2,84.3,118.8,120.7,sca,"Drosophila melanogaster scabrous CG17579-RA, transcript variant A (sca), mRNA.",19550097
ILMN_151340,3846,349.5,360.4,273,488.1,421.6,364.1,385.6,322,503.1,358.3,370.1,344.6,297.5,407,321.5,412.9,trbl,"Drosophila melanogaster tribbles CG5408-RA (trbl), mRNA.",45549249
ILMN_141464,3856,1376.5,1346.8,1144.8,2015.6,1884,1356.3,1970.7,1456.2,2293.4,1007.2,1933.6,1774.3,1230.6,2218.3,1505.3,1663.6,smo,"Drosophila melanogaster smoothened CG11561-RA (smo), mRNA.",24580604
ILMN_157122,3857,1018.1,988.3,759.4,1680.9,1430.2,935.4,1279.7,996.9,1468.6,745.2,1203.6,995,848.8,1347.1,976.9,1494.7,CG11092,"Drosophila melanogaster CG11092-RA (CG11092), mRNA.",24641883
ILMN_145960,3860,3084,3615.7,2414.3,3951.8,4014.2,3332.8,3413.6,3036,4255.9,3129.1,3533.9,2929.4,3001.8,4076.4,3110.1,3367.9,torp4a,"Drosophila melanogaster torp4a CG3024-RA (torp4a), mRNA.",24639717
ILMN_150480,3864,80.8,81.7,79,67.7,75.8,64.1,65.4,62.9,77.2,89.5,61.4,66.1,65.7,67.4,68.9,99.8,gom,"Drosophila melanogaster gomdanji CG6727-RA (gom), mRNA.",24657714
ILMN_148966,3865,94.2,99.5,911.8,1161.3,106.9,74.7,1771.1,1216.9,133.4,81.3,2101.5,1170.2,88.2,81.3,1179.8,789.3,Dad,"Drosophila melanogaster Daughters against dpp CG5201-RA, transcript variant A (Dad), mRNA.",24647584
ILMN_155773,3868,284.4,414.2,185,450.3,429.4,174,366.1,289.2,530.2,209.6,302.2,280.2,241.7,357.7,273,312.9,trc,"Drosophila melanogaster tricornered CG8637-RA (trc), mRNA.",24667015
ILMN_156522,3870,198.3,188.4,235.5,278.6,228,113.2,224.8,347.8,312.6,127.5,368.4,198.9,141.9,189.8,176.8,395.5,Adar,"Drosophila melanogaster Adenosine deaminase acting on RNA CG12598-RB, transcript variant B (Adar), mRNA.",24639163
ILMN_146608,3871,481.2,542.5,298.3,668.1,583,236.3,561.3,435.7,769,302.1,391.6,443.8,402.4,466.2,503.6,550.1,lack,"Drosophila melanogaster lethal with a checkpoint kinase CG4943-RA (lack), mRNA.",24654480
ILMN_144630,3877,885.6,1717.5,662.3,1878.3,1394.2,808.6,1341.4,838.3,1731.8,607.5,1302.9,948.7,680.3,2093.3,803.9,1814.7,msi,"Drosophila melanogaster musashi CG5099-RA, transcript variant A (msi), mRNA.",24650093
ILMN_144308,3878,256.2,265.6,172.9,398.3,390.5,193.9,292.4,234.5,442.9,179.6,249.1,287.1,212.1,420.4,225.1,350,scb,"Drosophila melanogaster scab CG8095-RB, transcript variant B (scb), mRNA.",24653807
ILMN_150555,3879,737.8,830.1,579.9,1168,1049.5,606.4,1008.3,839.2,1266.8,451.4,988.6,849,668.8,1189.2,773,1056.5,sbr,"Drosophila melanogaster small bristles CG1664-RA (sbr), mRNA.",24641111
ILMN_152990,3885,536.1,511.2,542.3,1035.8,804.4,719.1,790.4,777.2,715.9,495.6,878.8,633.1,523.2,683.2,632.6,1004.2,Mgstl,"Drosophila melanogaster Microsomal glutathione S-transferase-like CG1742-RA, transcript variant A (Mgstl), mRNA.",24643617
ILMN_153672,3887,86.5,90.4,78.2,77.6,86.2,72.6,103.7,73.9,93.9,73.3,75.1,70.3,77.4,76.8,90.3,141,AP-2,"Drosophila melanogaster AP-2 CG7807-RA, transcript variant A (AP-2), mRNA.",24668247
ILMN_141677,3888,2328.3,2996,1874.6,3272.8,3238.2,2928.6,2827.3,2480,3260.7,2355.2,2979,2081.6,2101.7,3345.6,2298,2600.6,Snr1,"Drosophila melanogaster Snf5-related 1 CG1064-RA (Snr1), mRNA.",24644241
ILMN_139656,3892,88.4,91.7,73.9,79.6,70,68.2,69.3,69.2,88.4,83.3,61.6,65,62.8,72.2,58.6,102.1,ru,"Drosophila melanogaster roughoid CG1214-RA (ru), mRNA.",24655171
ILMN_159273,3893,2763.1,2532.6,2217.1,4448,4124,3048.7,3592.7,3401,3972.8,2259.5,3904.9,2826.7,2483.7,3685.4,3026.9,3651,CG5525,"Drosophila melanogaster CG5525-RA (CG5525), mRNA.",24583943
ILMN_150815,3901,522.9,950.8,863.1,1576.1,655.9,900.6,1239.1,1245.2,565.5,974.3,1552.9,1109.7,756.9,1077.5,1078.6,1426.5,Rac2,"Drosophila melanogaster Rac2 CG8556-RA (Rac2), mRNA.",21356562
ILMN_151023,3906,1582.8,2699.6,1279.6,2516.6,2471.6,1754.2,2171.6,1743.6,2781.5,1409.2,2039.8,1728.4,1550.7,3470.3,1589.3,2493.3,hop,"Drosophila melanogaster hopscotch CG1594-RA (hop), mRNA.",24641272
ILMN_150531,3908,659.7,959.1,430.4,837.2,1099.5,535.2,833.1,739.9,1176.6,594.1,880.9,712.2,715.4,860.2,689.9,591.5,skd,"Drosophila melanogaster skuld CG9936-RC, transcript variant C (skd), mRNA.",45551806
ILMN_156086,3909,1470.9,2071,906.2,1710.9,1583,945.1,1502.5,1384.2,2298.5,1355.8,1557.1,1208.1,1078.3,1519.3,1277.9,1526.9,glec,"Drosophila melanogaster gliolectin CG6575-RA (glec), mRNA.",24648823
ILMN_143225,3910,1314.1,1505.8,1174.3,1904.7,1612.6,1659,1752.3,1496.5,1858.8,1476.4,1887.2,1444.7,1245.6,1653,1529.7,1390.8,ecd,"Drosophila melanogaster ecdysoneless CG5714-RA (ecd), mRNA.",24655963
ILMN_142177,3919,171.1,150.5,100.8,131.3,201.5,113.3,134.3,135.1,218.8,134.6,137.2,113,162.1,132.3,117.1,132.8,vg,"Drosophila melanogaster vestigial CG3830-RA (vg), mRNA.",24653230
ILMN_142333,3920,625.9,728.3,399.9,601.8,882.2,782.6,508.7,509.2,713,724.8,506.3,440.2,599.1,821.5,458.8,548.4,Psc,"Drosophila melanogaster Posterior sex combs CG3886-RA (Psc), mRNA.",24653250
ILMN_155403,3922,108.4,123,93.5,122.6,107.8,74.5,110.1,84.9,135.6,77.8,97.7,112.8,85.5,109.5,93.1,120.4,CG8678,"Drosophila melanogaster CG8678-RA (CG8678), mRNA.",24585614
ILMN_148966,3923,2400,3435.8,1717.9,3324.7,3289.9,2643,2744.5,2277.6,3757.6,2054,2957.3,2419.2,2130.5,4266.2,2012.2,2876.9,Dad,"Drosophila melanogaster Daughters against dpp CG5201-RA, transcript variant A (Dad), mRNA.",24647584
ILMN_159165,3924,162.2,177.6,167.6,200.5,196.9,196.6,192.2,150.7,205.8,193.9,209.5,152.2,159.1,166.5,161.7,181.9,l(2)tid,"Drosophila melanogaster lethal (2) tumorous imaginal discs CG5504-RB, transcript variant B (l(2)tid), mRNA.",45552812
ILMN_159578,3926,1273.6,1674.6,1017.8,1795.2,1748.6,1582.4,1671.5,1277.1,1875.4,1497.1,1711.6,1393.8,1227,1845,1363.4,1579.1,kto,"Drosophila melanogaster kohtalo CG8491-RA (kto), mRNA.",24667024
ILMN_143403,3927,1125.8,1031.9,909.2,1835.2,1631.5,1323.1,1665.3,1204,1639.1,810.8,1566.8,1359.3,1064,1950.3,1226,1598.5,Drip,"Drosophila melanogaster Drip CG9023-RA, transcript variant A (Drip), mRNA.",45551083
ILMN_158949,3929,2507.2,3500.1,1791,4039.3,3346.5,1877.2,3305.3,2454.2,4544.7,2069.9,2948.8,2821.6,2182.5,3269.6,2793.8,2923.2,crb,"Drosophila melanogaster crumbs CG6383-RA (crb), mRNA.",24649627
ILMN_155611,3930,739.3,826.4,306.7,631.5,1012.5,855.1,679.8,395.8,1012.9,727.3,518.9,481.3,765.4,1086.6,527,420.6,Doc2,"Drosophila melanogaster Dorsocross2 CG5187-RB, transcript variant B (Doc2), mRNA.",62472116
ILMN_156930,3931,996.4,1174.8,772.8,1478.6,1322.1,697,1264.3,922,1543.3,783,1059.1,1100.7,900.3,1053.2,1151.4,1000.6,Axn,"Drosophila melanogaster Axin CG7926-RC, transcript variant C (Axn), mRNA.",24651262
ILMN_154220,3933,4588.2,5468.1,3738.7,6749,6483.9,5033.1,5847.8,4890,7034.2,4636.7,6067.8,4740.3,4164.2,6575.6,4840.5,5580.6,brm,"Drosophila melanogaster brahma CG5942-RD, transcript variant D (brm), mRNA.",24664906
ILMN_159185,3934,125.1,147.6,115.6,162.8,157.1,115.7,145.8,134.9,152.1,139.8,133.7,131.9,134.6,135.2,136.5,162.2,os,"Drosophila melanogaster outstretched CG5993-RA (os), mRNA.",24642999
ILMN_150349,3936,1608.4,1974,1165.8,2183.3,2036.4,1647,1675.8,1872.2,2721.9,1830.1,1976,1439.4,1251.3,1811.7,1400.5,2084.9,CG4914,"Drosophila melanogaster CG4914-RA (CG4914), mRNA.",24664237
ILMN_139965,3937,1535.7,1685.9,1278.1,2204.5,2435.3,1979.7,2085.7,1557.3,2466.8,1626.2,2143.6,1610.4,1601.7,2132.4,1780.8,1445.6,Mcm2,"Drosophila melanogaster Minichromosome maintenance 2 CG7538-RA (Mcm2), mRNA.",24645004
ILMN_149735,3938,252.1,247,260.4,306.8,299.2,201.5,371,324.8,342.7,214.5,403.6,273.1,196.2,243.5,301.8,277.3,CG4502,"Drosophila melanogaster CG4502-RB, transcript variant B (CG4502), mRNA.",24582455
ILMN_150411,3941,1235.2,1128.8,753.8,1657.1,1684,826.3,1288.7,1020.7,1648.9,827.3,936.3,1022.6,1058.9,1237.2,1083.5,1323.3,spi,"Drosophila melanogaster spitz CG10334-RD, transcript variant D (spi), mRNA.",19550149
ILMN_150945,3947,406.5,622.8,387.8,910,608.3,367.7,670.3,452.4,712.2,395,569.1,495.2,312.1,600.8,469.1,765.1,dsh,"Drosophila melanogaster dishevelled CG18361-RA, transcript variant A (dsh), mRNA.",24641267
ILMN_151419,3958,403.2,472.4,341.6,677.2,476.8,341.4,550.6,472.6,550.4,410.7,529.2,504.1,380,499.8,499.8,532.4,Sras,"Drosophila melanogaster severas CG4852-RA (Sras), mRNA.",24658425
ILMN_153221,3965,414.6,444.2,362.9,819.5,661.3,370.7,684.5,523.6,662.4,351.3,535,553,449.7,518.5,575.4,572.9,Dr,"Drosophila melanogaster Drop CG1897-RA (Dr), mRNA.",19549439
ILMN_155574,3968,427.8,583.1,501.2,1131.7,865.4,564.8,939,694.2,664.6,468.6,797.9,737.4,540.7,820.1,821.9,833.8,yellow-e2,"Drosophila melanogaster yellow-e2 CG17044-RA (yellow-e2), mRNA.",21357988
ILMN_148765,3970,59.3,63,64.5,62.2,55.9,50.7,58.9,49.3,49.6,67.7,52,52.5,49.6,54.1,49.8,78.8,mab-2,"Drosophila melanogaster mab-2 CG4746-RA (mab-2), mRNA.",24640028
ILMN_139496,3972,1088.5,1302.3,888.9,1916.3,1390.7,1062.2,1459.1,1170.8,1573.4,975.5,1403,1109.3,899.7,1479.4,1240.4,1646,noi,"Drosophila melanogaster noisette CG2925-RA (noi), mRNA.",24644296
ILMN_158450,3977,546.8,823.5,486.4,869.7,793.4,358.8,862.7,732.2,945.5,397.7,756.9,692.6,557.8,819.1,686.9,740.8,csw,"Drosophila melanogaster corkscrew CG3954-RC, transcript variant C (csw), mRNA.",24639267
ILMN_147469,3979,398.8,556.9,287.3,662.1,554.2,322,614.9,425.1,706,281.3,578.9,463.9,317,743.6,387.7,592.5,botv,"Drosophila melanogaster brother of tout-velu CG15110-RA (botv), mRNA.",22024017
ILMN_147726,3981,3627.7,3483.6,1977,4659.9,5100.5,4046.3,3278.9,2742.3,5222.5,2390.7,3194.1,2984.4,2861,5420.5,2218.5,3712.8,Phk-3,"Drosophila melanogaster Pherokine 3 CG9358-RA (Phk-3), mRNA.",24762805
ILMN_147862,3985,74.8,123.3,61.8,81.9,71.6,66.7,72.2,66.4,78.1,89.6,65.9,67.5,59.3,63.8,62.4,91.2,Acp70A,"Drosophila melanogaster Accessory gland peptide 70A CG17673-RA (Acp70A), mRNA.",24663721
ILMN_146690,3986,271.2,260.7,217.7,355.7,386.2,306.9,279.3,275,340.5,263.4,298.9,252.4,278,299.5,250.6,345.2,toe,"Drosophila melanogaster twin of eyg CG10704-RA (toe), mRNA.",24663287
ILMN_139424,3987,838.2,1314.2,549.4,1320.4,1375.1,865.6,1046.3,653.1,1362.5,680.5,970.9,802.4,683,1746.4,723.4,1059.4,L,"Drosophila melanogaster Lobe CG10109-RA (L), mRNA.",22024044
ILMN_147328,3990,104.4,107.5,64,65.1,110.9,90.3,71.6,58.5,127.8,90.9,60.9,70.6,86.3,125.7,67.4,83.1,CG8942,"Drosophila melanogaster CG8942-RA (CG8942), mRNA.",24584260
ILMN_147439,3992,199.6,172.7,143.7,222.3,223.1,221.5,204.3,182,221.8,193.5,198.5,186,186.8,220.2,169.8,254.1,Nep1,"Drosophila melanogaster Neprilysin 1 CG5905-RB, transcript variant B (Nep1), mRNA.",24640051
ILMN_157597,3995,273.8,604,218.7,545.3,391,343.5,457.1,285.7,449.1,228.3,389.1,337,266.6,829.1,307.5,525.8,B-H2,"Drosophila melanogaster BarH2 CG5488-RA (B-H2), mRNA.",24642788
ILMN_141645,3996,136.4,125.8,108.9,150.7,183.6,69.1,152.2,123.7,198.7,103,114.6,117.9,110.9,112.5,125.6,144.3,slik,"Drosophila melanogaster Sterile20-like kinase CG4527-RA, transcript variant A (slik), mRNA.",24762615
ILMN_139972,4000,129.6,118.8,106.8,139.1,128.9,64.8,125.5,102.1,153.9,80.4,82,115.9,103,90.3,126.4,115.3,ph-d,"Drosophila melanogaster polyhomeotic distal CG3895-RA (ph-d), mRNA.",24639269
ILMN_139419,4002,283.1,284.3,216.8,327,358.1,350.5,295.8,273.4,373,291.5,357,257.9,270.8,352.3,256.7,305.9,Mer,"Drosophila melanogaster Merlin CG14228-RA (Mer), mRNA.",24643359
ILMN_158791,4004,278.6,272.4,170,145.9,488.9,263.5,247.1,224.8,413.8,290.9,348.9,165.9,332.7,414.2,169.5,140.5,Bx,"Drosophila melanogaster Beadex CG6500-RB, transcript variant B (Bx), mRNA.",24643069
ILMN_148890,4005,147.4,357.5,89.1,146.1,191.8,152.2,131.3,81.1,194.4,206.9,98.2,106.5,140.4,221.8,114.9,109.7,RfaBp,"Drosophila melanogaster Retinoid- and fatty-acid binding protein CG11064-RA (RfaBp), mRNA.",24638794
ILMN_150131,4008,583.4,607.6,382,910.3,752.1,395.6,731.4,546.8,982,445.1,578.7,621.9,438.3,618,599.3,696.7,CG6044,"Drosophila melanogaster CG6044-RB, transcript variant B (CG6044), mRNA.",24658061
ILMN_155064,4009,1771.8,3254.8,1329.8,2927,2501,1866.7,2432.6,1775.2,3045.6,1570.5,2275.5,1834.7,1483.7,3434.6,1696.2,2398.3,slmb,"Drosophila melanogaster supernumerary limbs CG3412-RA (slmb), mRNA.",24648629
ILMN_141548,4010,226.3,189.2,361.3,597.9,223,94.6,516.6,451.2,384,123.2,621,423.2,161.5,191.5,433.9,506.8,net,"Drosophila melanogaster net CG11450-RA (net), mRNA.",24580518
ILMN_152127,4012,96.4,125.3,91.2,120.2,103.9,68.4,109.9,90.4,89.8,68.3,78.5,88.7,73.9,67.8,79.1,120.8,cic,"Drosophila melanogaster capicua CG5067-RA (cic), mRNA.",24648371
ILMN_144900,4016,1638.1,2203.3,1263.8,1299.2,1628.1,1184,1109.2,1985.1,2701.5,1602.6,2337.9,890.6,936.5,2167.6,837.2,2528.2,al,"Drosophila melanogaster aristaless CG3935-RA (al), mRNA.",24580628
ILMN_155927,4017,572.4,557.5,279.2,587.4,680.4,436.7,411,375.4,716.6,453.3,419.8,342.2,425.8,517.3,345.6,464.6,rasp,"Drosophila melanogaster rasp CG11495-RA (rasp), mRNA.",24656506
